llama4,1.3391304347826087,1.3127629233511586,1.8621175523349436,1.9528779253636939,1.441856452726018,1.449983654789147,1.848421052631579,1.632716049382716,1.151301100150205,1.8291446208112874,1.6355519480519478,1.552046783625731,1.4286842105263158,1.5962995337995338,1.9753787878787878,1.3443370907139023,1.818888888888889,1.5899999999999999,2.1886293412433564,1.2900202320492176,1.5351653177740134,1.4437476774433298,2.111111111111111,1.787888198757764,1.228460038986355,1.8263231347289317,1.6085919928025192,1.8027777777777778,1.7446115288220554,2.2085769980506824,2.0181936322287197,1.3861024033437825,1.6579520697167756,1.3926398487801996,1.9602496269162935,1.5799145299145299,1.1503267973856208,1.9949832775919731,1.8583333333333334,1.3797208538587846,1.4742618492618493,1.543040293040293,1.8295767226743165,1.6531746031746033,1.9826415414650709,1.908969728242174,1.668235294117647,1.2284313725490197,1.3386437908496733,1.6758816232500442,1.6762700900631937,1.688299232736573,1.9552469135802468,1.409347442680776,1.9693349263241737,1.8761070853462158,1.498172514619883,1.5806526806526806,1.967348743210812,1.7833333333333332,1.7356237816764135,1.8761609907120744
ministral14,1.2701587301587303,1.555238095238095,1.9961419753086418,2.0694444444444446,1.2795698924731183,1.7197396672034353,1.8875921013852046,1.8467968812796398,1.1984805318138652,1.9310344827586208,1.597530864197531,1.7130434782608692,1.3803117380703587,1.7542735042735043,1.794878610668084,1.5987418378722726,1.5244342114656957,1.764846743295019,2.017881241565452,1.185686918445539,1.7713940648723259,1.64,2.3076580459770115,1.5066137566137565,1.5105346486420654,1.4146825396825398,1.6063688999172872,1.9783333333333333,1.7658730158730158,2.0863095238095237,1.683385854341737,1.608178053830228,1.7936182336182336,1.3449192782526114,1.945828011919966,1.4585488505747126,1.3276851851851852,1.9349999999999998,1.6225274725274723,1.3591269841269842,1.579647435897436,1.4717741935483872,1.7854030501089324,1.8908730158730158,1.9134199134199135,1.9305555555555556,1.6735632183908045,1.3961538461538463,1.398447204968944,1.8969938107869144,1.724920634920635,2.164985994397759,2.0185925185925186,1.580740740740741,1.6043478260869566,2.049382716049383,1.750506072874494,1.5945373467112598,1.6940836940836939,1.7644444444444443,1.6571847507331376,1.973809523809524
ministral3,1.5938949938949938,1.6549873737373737,1.8515872194033112,2.250717787114846,1.5440032508998025,1.6651706404862086,1.9521870286576168,1.5507590132827325,1.1643797643797644,1.935344827586207,1.7227833894500562,1.8928535732133935,1.530435402411209,1.6887096774193548,1.8660493827160494,1.863419137612686,1.821924603174603,2.014161220043573,2.2025025846864925,1.3256048387096773,1.6499135944700463,1.9498910675381265,2.171216072635951,1.6717348927875246,1.4196183849884039,1.563097033685269,1.7363562091503268,1.8948796722990273,1.6970348647768,2.0759103128054743,1.795045045045045,1.7397849462365593,1.7836754643206258,1.7713575644610124,1.9819668458781363,1.6033458315405575,1.4095238095238096,2.008261494252874,1.892171717171717,1.283274653964309,1.6252199413489734,1.3798504386739683,1.6871657754010696,1.9801714625244038,2.2008056193614967,2.0,2.015708812260536,1.483796296296296,1.5290919952210276,1.7743589743589743,1.5242703533026116,2.0845884247418773,1.9659498207885304,1.2488782051282052,1.7826236263736261,2.1146384479717812,1.7118553960659224,1.5185714285714287,1.7676767676767675,2.1104240938799763,1.81896316379075,2.1120987654320986
ministral8,1.2757589924490345,1.464027245636441,1.8910256410256412,2.047189132706374,1.4700460829493087,1.8882481836005074,1.952608858858859,1.599350358422939,1.6008918617614267,1.9658730158730158,1.8318840579710145,1.6333333333333335,1.6502415458937196,1.5121510673234813,1.6757575757575758,1.5934057971014493,1.75352733686067,1.779647435897436,2.161648745519713,1.404516129032258,1.8772543665016785,1.5100574712643677,1.8642241379310345,1.8552747252747253,1.2749365576951783,1.6381578947368423,1.3999118165784832,1.776328502415459,1.714451058201058,2.2752859477124185,1.6025326797385622,1.6923512828141158,1.8277777777777777,1.326376811594203,1.9820634920634916,1.6320773524720895,1.4541446208112874,1.9146492276090463,1.6488888888888888,1.3621230561189994,1.6149425287356323,1.631845238095238,1.7494252873563216,1.8258778258778259,1.9746376811594202,1.8217171717171716,1.9800759013282734,1.3763888888888889,1.7050505050505051,1.7697424435930182,1.6114942528735632,2.0959595959595956,1.9728228228228228,1.053763440860215,1.9010852250099564,2.13012987012987,1.9246794871794872,1.4935897435897436,1.7816468781381063,2.037339743589744,1.8744388327721662,1.9187127024722932
mixtral,1.175255572314396,1.5665379665379666,1.7155535898569954,2.254623044096728,1.4439571150097468,1.689599816534801,1.8742794742794742,1.6561660561660563,1.1434556728674377,1.9805487305487308,1.4366071428571427,1.190425212230486,1.282012724117987,1.1284986083747695,1.6535014005602242,1.2952952952952952,1.6849505007399745,2.1373433583959898,2.0719298245614035,1.0555555555555556,1.3766106442577029,1.5993578718036925,1.6851851851851851,1.485702614379085,1.2501287001287,1.2118326118326117,1.4786528286528287,1.3388278388278387,1.7402831402831402,2.228413416648711,1.658928158928159,1.1676285307864256,1.844973544973545,1.1904761904761905,1.9727513227513225,1.154970760233918,1.1946078431372549,2.287425240366417,1.718377820545003,1.2563221115852696,1.3275341130604288,1.3425213675213676,1.6759398496240603,1.7120718462823727,1.8857142857142855,1.5392882761303817,1.7254504504504504,1.4717658835305893,1.1302545429680153,1.730852772958036,1.1203703703703702,1.7860215053763442,2.1971677559912854,1.1053221288515407,1.2584670231729056,1.6033533533533533,1.068287037037037,1.6403975403975402,1.9292581548748533,1.6917970602181132,1.830664488017429,1.7353383458646616
phi,1.2340455840455842,1.3135802469135802,1.763440860215054,1.932791668681788,1.3631381381381382,1.8775757575757577,2.1973180076628354,1.3918773946360152,1.1074805455610408,1.9379629629629627,1.7066666666666668,1.625159642401022,1.3692929292929295,1.3965339311768268,1.81649069884364,1.4979943064182193,1.7131652661064425,2.1357560568086886,2.158374183006536,1.2169807316866141,1.318953930292918,1.3796296296296298,2.0968720821662,1.6651416122004357,1.2720306513409962,1.4447368421052633,1.5901719053892969,1.7158730158730158,1.5345471521942111,2.342241505795552,2.0177677677677677,1.241283966311775,1.915474297827239,1.2431077694235588,1.9823156489823157,1.187271931104948,1.3263790105895368,1.921717171717172,1.7888824884792627,1.23109243697479,1.3313492063492063,1.36752574386983,1.8660756767585707,1.8494818347759523,2.0203703703703706,1.7488721804511276,1.7968743197945234,1.4176638176638177,1.2505888376856118,1.706043956043956,1.6330509395025523,1.895276169469718,2.0836954601660485,1.1201970443349754,1.7840290381125226,1.9542149292149293,1.7635112732095493,1.7415343915343915,1.6995798319327733,1.8810966810966814,1.6678592468066151,2.0011911911911913
phi_medium,1.460423888584808,1.4327956989247312,1.783312047679864,2.013492063492064,1.676068376068376,1.8335010735373054,2.1902006172839505,1.6805068226120856,1.1285714285714288,1.87987012987013,1.5333333333333332,1.907843137254902,1.304175293305728,1.6355555555555554,1.9610389610389614,1.6262626262626263,1.681746031746032,2.0595238095238098,1.9996347979856226,1.1643009768009769,1.6533333333333333,1.898412698412698,1.9705710955710956,1.772243507875692,1.5216025804261097,1.8662486938349006,1.226470588235294,1.9541218637992832,1.8387096774193548,1.8319444444444446,1.6356033452807646,1.9047619047619044,1.8545454545454547,1.1845878136200716,2.225925925925926,1.824991948470209,1.7345596432552954,2.0579710144927534,1.6694386694386694,1.6068376068376067,1.4370069867027269,1.6073202614379085,1.8093203093203094,1.7578908958219301,1.9448717948717948,1.731934731934732,1.6933333333333334,1.5174603174603174,1.4354553492484527,1.648344861660079,1.4484126984126986,2.02037037037037,2.074074074074074,1.2018250134192163,1.61890603085554,1.9111111111111112,1.5833333333333333,1.6448484848484848,1.8554636591478697,1.9983291562238932,1.9593582887700534,1.9812409812409812
phi_small,1.412796697626419,1.1493506493506493,1.8840155945419106,2.2632147562582343,1.4954212454212452,1.5069444444444446,2.1425925925925924,1.6333333333333335,1.3055555555555554,1.8675213675213673,1.7450617283950616,1.558080808080808,1.2256410256410255,1.3513708513708513,1.7012432012432015,1.5625,1.6007936507936507,1.8214285714285714,2.198412698412698,1.0833333333333333,1.9166666666666667,1.753968253968254,2.5274281274281276,2.0074074074074075,1.5606060606060606,1.3058862433862435,1.6748538011695906,1.629419191919192,1.9324143692564746,2.722985347985348,1.8737745098039216,1.2336691086691087,1.9976190476190476,1.2149294805641555,2.0833333333333335,1.5357142857142858,1.1243814664867295,1.9190476190476191,1.6553631553631554,1.6888888888888889,1.661688570290721,1.3946608946608947,1.8934001670843774,1.9272014260249553,2.5073260073260073,1.4702380952380951,2.181547619047619,1.388888888888889,1.2415695415695416,1.3760917445127971,1.4831154684095857,2.055555555555556,2.0374902874902876,1.0185185185185184,2.012121212121212,1.9440993788819874,1.2755244755244755,1.4000000000000001,1.6886277302943968,1.8994937055281882,1.8015873015873016,2.3333333333333335
qwen,1.1063348416289591,1.2341269841269842,1.7110980775496902,1.9929551353355581,1.481045751633987,1.7978494623655914,2.208187572880227,1.4230224954862638,1.156609195402299,1.663952892985151,1.3243386243386244,1.6627384960718297,1.1785361552028217,1.2993827160493827,1.3270300333704117,1.4957912457912457,1.9002525252525253,2.3106332138590204,1.9224137931034484,1.3884855484970988,1.2411943838089847,1.3510536398467432,1.8890692640692641,1.4466666666666665,1.110493140526511,1.2865605658709107,1.4123084291187737,1.332010582010582,1.371963361210673,2.5944444444444446,1.9776305683563749,1.273285232383808,1.879225202213708,1.4702852277564922,1.6658653846153848,1.202300785634119,1.4526455026455025,1.577197288452548,1.9153810191678353,1.330718954248366,1.3110119047619049,1.4948148148148146,1.80213133640553,2.3517665130568357,2.048076923076923,1.3814814814814813,1.846855653307266,1.313319530710835,1.5316239316239315,1.4302261227071476,1.7684120902511706,1.9080808080808083,2.0450885668276975,1.067482387838339,1.507230255839822,1.370866402116402,1.5359347442680775,1.709648303765951,1.6359510567296998,2.0493827160493825,1.622053872053872,2.0654284783317043
qwen_big,1.1157575757575757,1.1293206443373294,1.6247086247086246,2.032526115859449,1.4355448717948718,1.362962962962963,1.7206349206349205,1.268888888888889,1.1022988505747127,1.5681937602627258,1.423611111111111,1.5155011655011654,1.2278338945005611,1.463730955035303,1.4333659172368851,1.3070987654320987,1.7428955453149004,2.1573078454798886,1.9830534468215626,1.2575308641975311,1.6205555555555557,1.621252204585538,2.096955128205128,1.1638654746700725,1.403256704980843,1.1679552824714114,1.5112942612942613,1.3748181740395313,1.9195539625647153,2.299731182795699,1.6397745571658617,1.119047619047619,1.622678396871945,1.2926436781609196,1.9792368125701458,1.2391304347826086,1.1089065255731922,1.946886446886447,1.5967816091954024,1.2247983870967742,1.1694475342973674,1.1852873563218391,1.5491987179487179,1.8204264870931537,2.101973684210526,1.735650522317189,1.7997929606625258,1.2430555555555556,1.2465038314176244,1.4319257483557688,1.5038888888888888,2.057814992025518,1.9212962962962965,1.0345679012345679,1.3322448624172762,1.828282828282828,1.3165432098765433,1.7829549980087613,1.6335470085470085,1.7741269841269842,1.2927120669056154,1.8690476190476193
qwen_very_big,1.0119047619047619,1.0678016726403823,1.7912457912457913,1.8639705882352942,1.450376962056606,1.5115740740740742,2.0408602150537636,1.4057842046718576,1.1143790849673205,1.9183912861332217,1.0880636125417908,1.3387931034482758,1.1881944444444443,1.2599575442712698,1.6751946607341488,1.223790322580645,1.3611408199643495,2.0082010582010583,2.1951296647691336,1.0319535221496006,1.5355862775217615,1.1479433350401091,1.6418719211822659,1.1625241312741312,1.2432900432900433,1.112698412698413,1.1857811158013998,1.3026048026048025,1.282719669816444,1.8925925925925924,1.5689149560117304,1.1513556618819776,1.808576480990274,1.0185185185185184,1.968013468013468,1.234468339307049,1.038095238095238,1.6069273399014776,1.3636363636363635,1.0,1.1968253968253968,1.2526610644257703,1.6475773801750033,1.8365079365079364,2.1295992215532444,1.5213464696223316,1.57265406162465,1.0511567285760834,1.0721561969439728,1.4041847041847042,1.5849867724867728,1.8355555555555556,1.8551932992160696,1.0740740740740742,1.2992063492063493,1.5210166177908115,1.1576719576719576,1.4392496392496392,1.5418141101253056,1.8478291316526612,1.7026143790849673,1.892929292929293
